Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,,
2010-01-04 00:00:00+00:00,287.20977783203125,375.82501220703125,379.45001220703125,374.5249938964844,377.3999938964844,1963682
2010-01-05 00:00:00+00:00,287.28607177734375,375.92498779296875,379.7749938964844,373.2749938964844,377.5,2014488
2010-01-06 00:00:00+00:00,280.7903747558594,367.42498779296875,376.1000061035156,366.5,375.92498779296875,3349176
2010-01-07 00:00:00+00:00,272.9761962890625,357.20001220703125,369.70001220703125,355.5,367.75,6474892
2010-01-08 00:00:00+00:00,267.3974304199219,349.8999938964844,359.25,348.25,358.0,6048178
2010-01-11 00:00:00+00:00,272.8997802734375,357.1000061035156,360.04998779296875,350.20001220703125,352.0,4318408
2010-01-12 00:00:00+00:00,286.5982666015625,375.0249938964844,377.0,363.5,366.0,9027690
2010-01-13 00:00:00+00:00,301.3093566894531,394.2749938964844,398.20001220703125,372.32501220703125,372.5,10910272
2010-01-14 00:00:00+00:00,297.985107421875,389.92498779296875,399.2250061035156,384.67498779296875,399.2250061035156,10327614
2010-01-15 00:00:00+00:00,302.3983459472656,395.70001220703125,399.79998779296875,386.125,398.0,7945008
2010-01-18 00:00:00+00:00,306.5251159667969,401.1000061035156,414.5,396.5,400.0,7261084
2010-01-19 00:00:00+00:00,298.309814453125,390.3500061035156,401.1000061035156,389.32501220703125,401.1000061035156,5154850
2010-01-20 00:00:00+00:00,297.81304931640625,389.70001220703125,396.1000061035156,385.45001220703125,396.1000061035156,4347054
2010-01-21 00:00:00+00:00,294.4696350097656,385.32501220703125,395.9750061035156,383.95001220703125,386.125,5089504
2010-01-22 00:00:00+00:00,289.5787658691406,378.92498779296875,382.5,372.3500061035156,380.5,7574990
2010-01-25 00:00:00+00:00,288.94830322265625,378.1000061035156,382.75,370.57501220703125,378.75,3008286
2010-01-27 00:00:00+00:00,284.7723083496094,371.6499938964844,379.8500061035156,370.07501220703125,375.0,4844398
2010-01-28 00:00:00+00:00,284.1783447265625,370.875,378.9750061035156,363.8500061035156,374.75,6537196
2010-01-29 00:00:00+00:00,282.05206298828125,368.1000061035156,369.8999938964844,356.07501220703125,367.0,5473326
2010-02-01 00:00:00+00:00,285.8641357421875,373.07501220703125,381.3999938964844,360.0,367.17498779296875,3378012
2010-02-02 00:00:00+00:00,282.8949890136719,369.20001220703125,381.32501220703125,367.5,377.5,4739188
2010-02-03 00:00:00+00:00,288.4693603515625,376.4750061035156,378.45001220703125,367.75,372.0,2977676
2010-02-04 00:00:00+00:00,283.0098876953125,369.3500061035156,376.95001220703125,366.25,376.4750061035156,2716612
2010-02-05 00:00:00+00:00,277.1864318847656,361.75,367.5,358.29998779296875,367.5,4607118
2010-02-08 00:00:00+00:00,277.43548583984375,362.07501220703125,367.375,354.07501220703125,364.5,4170344
2010-02-09 00:00:00+00:00,281.6498107910156,367.57501220703125,370.9750061035156,360.5249938964844,362.5,3005894
2010-02-10 00:00:00+00:00,280.55792236328125,366.1499938964844,371.8500061035156,364.04998779296875,369.95001220703125,2337374
2010-02-11 00:00:00+00:00,284.54248046875,371.3500061035156,373.9750061035156,367.5,368.9750061035156,2413156
2010-02-15 00:00:00+00:00,285.8641357421875,373.07501220703125,375.0,369.2749938964844,375.0,1956482
2010-02-16 00:00:00+00:00,290.4616394042969,379.07501220703125,382.4750061035156,371.1000061035156,373.625,1660490
2010-02-17 00:00:00+00:00,290.6530456542969,379.32501220703125,383.9750061035156,376.2749938964844,382.45001220703125,2528290
2010-02-18 00:00:00+00:00,290.71051025390625,379.3999938964844,383.4750061035156,377.75,380.0,1814806
2010-02-19 00:00:00+00:00,287.5498352050781,375.2749938964844,379.75,372.8999938964844,377.45001220703125,2215880
2010-02-22 00:00:00+00:00,290.11663818359375,378.625,381.8500061035156,376.8999938964844,378.5,2143460
2010-02-23 00:00:00+00:00,291.9748840332031,381.04998779296875,382.5,375.625,379.5,1853052
2010-02-24 00:00:00+00:00,293.22003173828125,382.67498779296875,385.3500061035156,376.04998779296875,378.0,4076058
2010-02-25 00:00:00+00:00,293.5647888183594,383.125,384.8999938964844,380.625,384.8999938964844,2672984
2010-02-26 00:00:00+00:00,291.8599548339844,380.8999938964844,389.2749938964844,373.07501220703125,383.54998779296875,3015934
2010-03-02 00:00:00+00:00,292.3962707519531,381.6000061035156,384.5,377.5,381.0,4053352
2010-03-03 00:00:00+00:00,294.5227355957031,384.375,387.0,382.07501220703125,384.5,2754742
2010-03-04 00:00:00+00:00,292.66448974609375,381.95001220703125,385.0,378.5,384.0,2053606
2010-03-05 00:00:00+00:00,292.1663513183594,381.29998779296875,383.4750061035156,380.07501220703125,382.5,1287312
2010-03-08 00:00:00+00:00,292.2047424316406,381.3500061035156,385.0,380.1499938964844,383.79998779296875,3015740
2010-03-09 00:00:00+00:00,294.5034484863281,384.3500061035156,389.25,381.5,381.5,3457732
2010-03-10 00:00:00+00:00,298.8518371582031,390.0249938964844,392.2250061035156,380.0,381.8500061035156,4587874
2010-03-11 00:00:00+00:00,303.27691650390625,395.79998779296875,397.45001220703125,385.9750061035156,390.0249938964844,3214030
2010-03-12 00:00:00+00:00,305.3266296386719,398.4750061035156,400.0,396.0,400.0,2510976
2010-03-15 00:00:00+00:00,313.3912353515625,409.0,410.0,395.57501220703125,398.4750061035156,6054434
2010-03-16 00:00:00+00:00,317.60546875,414.5,415.9750061035156,407.8999938964844,410.75,3088856
2010-03-17 00:00:00+00:00,322.0881042480469,420.3500061035156,422.95001220703125,415.0,417.0,4174794
2010-03-18 00:00:00+00:00,316.398681640625,412.92498779296875,422.5,410.25,422.5,3724554
2010-03-19 00:00:00+00:00,314.5023498535156,410.45001220703125,417.2250061035156,402.625,402.625,4716624
2010-03-22 00:00:00+00:00,317.0692138671875,413.79998779296875,416.8999938964844,403.07501220703125,407.45001220703125,3310110
2010-03-23 00:00:00+00:00,317.471435546875,414.32501220703125,416.5,411.04998779296875,415.0,1694964
2010-03-25 00:00:00+00:00,317.91204833984375,414.8999938964844,418.3999938964844,409.0,412.04998779296875,5517582
2010-03-26 00:00:00+00:00,316.0920715332031,412.5249938964844,418.0,411.1499938964844,415.0,1997806
2010-03-29 00:00:00+00:00,311.0733337402344,405.9750061035156,414.6499938964844,404.2749938964844,412.0,3443266
2010-03-30 00:00:00+00:00,306.49505615234375,400.0,408.04998779296875,398.57501220703125,404.29998779296875,3097160
2010-03-31 00:00:00+00:00,299.0816650390625,390.32501220703125,403.625,388.6499938964844,400.0,7083046
2010-04-01 00:00:00+00:00,309.4833068847656,403.8999938964844,404.8999938964844,391.04998779296875,393.17498779296875,5781432
2010-04-05 00:00:00+00:00,307.7785339355469,401.67498779296875,408.5,399.625,408.5,3001836
2010-04-06 00:00:00+00:00,304.9819030761719,398.0249938964844,404.45001220703125,396.07501220703125,404.45001220703125,3702366
2010-04-07 00:00:00+00:00,305.7479553222656,399.0249938964844,404.5,390.57501220703125,395.0,3024558
2010-04-08 00:00:00+00:00,306.2843322753906,399.7250061035156,403.75,395.0,398.0,4494438
2010-04-09 00:00:00+00:00,303.27691650390625,395.79998779296875,403.95001220703125,394.125,401.0,3018012
2010-04-12 00:00:00+00:00,305.7670593261719,399.04998779296875,400.0,395.04998779296875,395.5,2869882
2010-04-13 00:00:00+00:00,314.4831237792969,410.42498779296875,411.8999938964844,393.625,400.0,8404916
2010-04-15 00:00:00+00:00,314.8087158203125,410.8500061035156,417.45001220703125,409.5249938964844,411.0,4290952
2010-04-16 00:00:00+00:00,312.2802429199219,407.54998779296875,414.0,405.92498779296875,409.5,3810958
2010-04-19 00:00:00+00:00,311.0733337402344,405.9750061035156,412.5,400.375,405.0,6947704
2010-04-20 00:00:00+00:00,302.47222900390625,394.75,416.32501220703125,393.5,412.5,12016986
2010-04-21 00:00:00+00:00,300.7482604980469,392.5,399.5,390.125,397.5,7107490
2010-04-22 00:00:00+00:00,301.1123046875,392.9750061035156,396.82501220703125,390.5,394.54998779296875,4751116
2010-04-23 00:00:00+00:00,298.9093322753906,390.1000061035156,396.0,388.75,394.0249938964844,4306068
2010-04-26 00:00:00+00:00,300.7867431640625,392.54998779296875,395.5,390.1000061035156,393.0,2512548
2010-04-27 00:00:00+00:00,301.6294860839844,393.6499938964844,394.95001220703125,390.5249938964844,392.9750061035156,2621234
2010-04-28 00:00:00+00:00,295.11639404296875,385.1499938964844,391.9750061035156,382.5,390.0,2400382
2010-04-29 00:00:00+00:00,291.0745544433594,379.875,387.625,377.79998779296875,387.54998779296875,4622964
2010-04-30 00:00:00+00:00,293.2391662597656,382.70001220703125,386.3999938964844,381.2749938964844,382.5,3690224
2010-05-03 00:00:00+00:00,293.7755126953125,383.3999938964844,385.70001220703125,377.04998779296875,380.625,2416560
2010-05-04 00:00:00+00:00,291.5534362792969,380.5,387.42498779296875,378.3999938964844,387.42498779296875,2896028
2010-05-05 00:00:00+00:00,293.3733215332031,382.875,384.0,370.07501220703125,375.0,4371230
2010-05-06 00:00:00+00:00,293.89044189453125,383.54998779296875,385.45001220703125,379.6000061035156,383.9750061035156,2580872
2010-05-07 00:00:00+00:00,284.04425048828125,370.70001220703125,381.29998779296875,367.5,378.5,4267152
