Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,,
2010-01-04 00:00:00+00:00,605.3551635742188,751.7333374023438,754.1555786132812,748.0,748.0,1060024
2010-01-05 00:00:00+00:00,606.428955078125,753.066650390625,760.1777954101562,748.5111083984375,757.7777709960938,2683989
2010-01-06 00:00:00+00:00,599.7182006835938,744.7333374023438,758.6221923828125,736.8222045898438,736.8222045898438,3076209
2010-01-07 00:00:00+00:00,596.8370971679688,741.1555786132812,750.4444580078125,737.7999877929688,743.977783203125,2033021
2010-01-08 00:00:00+00:00,600.6129760742188,745.8444213867188,754.1555786132812,742.4444580078125,742.4444580078125,2940979
2010-01-11 00:00:00+00:00,600.308837890625,745.4666748046875,755.5555419921875,743.6444702148438,751.5555419921875,2235555
2010-01-12 00:00:00+00:00,601.0066528320312,746.3333129882812,754.1777954101562,739.111083984375,747.5555419921875,3121051
2010-01-13 00:00:00+00:00,598.8414916992188,743.6444702148438,750.6666870117188,738.5333251953125,742.2222290039062,1822801
2010-01-14 00:00:00+00:00,597.12353515625,741.5111083984375,746.7555541992188,734.6666870117188,746.7555541992188,3908340
2010-01-15 00:00:00+00:00,590.9674682617188,733.8666381835938,744.022216796875,731.111083984375,744.022216796875,3226792
2010-01-18 00:00:00+00:00,592.2380981445312,735.4444580078125,743.5555419921875,728.888916015625,735.4666748046875,1598541
2010-01-19 00:00:00+00:00,587.853759765625,730.0,740.7999877929688,726.9111328125,737.7777709960938,2303975
2010-01-20 00:00:00+00:00,585.5095825195312,727.0888671875,734.1777954101562,724.6666870117188,733.7777709960938,2281223
2010-01-21 00:00:00+00:00,545.478271484375,677.3777465820312,728.0,674.7555541992188,726.5777587890625,11137290
2010-01-22 00:00:00+00:00,526.72412109375,654.0888671875,677.4000244140625,638.3777465820312,677.4000244140625,12968561
2010-01-25 00:00:00+00:00,533.434814453125,662.4222412109375,666.2222290039062,647.111083984375,654.6666870117188,3983746
2010-01-27 00:00:00+00:00,521.8389892578125,648.022216796875,661.7777709960938,639.111083984375,656.8444213867188,5295822
2010-01-28 00:00:00+00:00,512.33642578125,636.2222290039062,660.7111206054688,626.6666870117188,653.3333129882812,9322481
2010-01-29 00:00:00+00:00,509.5984191894531,632.8222045898438,645.111083984375,622.6666870117188,633.3333129882812,8075187
2010-02-01 00:00:00+00:00,507.2365417480469,629.888916015625,642.0888671875,625.7777709960938,642.0888671875,5986399
2010-02-02 00:00:00+00:00,499.77423095703125,620.6221923828125,639.111083984375,617.7777709960938,635.5555419921875,5351231
2010-02-03 00:00:00+00:00,519.0114135742188,644.5111083984375,647.5555419921875,617.7777709960938,622.8222045898438,6031122
