Price,Adj Close,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,,
2010-01-04 00:00:00+00:00,438.9322509765625,491.6824035644531,498.814208984375,467.15545654296875,498.814208984375,38323043
2010-01-05 00:00:00+00:00,436.9732666015625,489.4880065917969,525.6956176757812,487.0650329589844,525.6956176757812,10696412
2010-01-06 00:00:00+00:00,444.0338134765625,497.3970031738281,500.36859130859375,489.46514892578125,493.6939392089844,11845880
2010-01-07 00:00:00+00:00,451.4002380371094,505.6488342285156,509.740478515625,492.8253479003906,497.3970031738281,13098960
2010-01-08 00:00:00+00:00,450.21673583984375,504.32305908203125,509.19189453125,501.0543212890625,506.5403137207031,7555074
2010-01-11 00:00:00+00:00,441.3810119628906,494.4254150390625,525.6041870117188,480.0246887207031,518.7466430664062,94324821
2010-01-12 00:00:00+00:00,442.54412841796875,495.72833251953125,519.935302734375,492.3681640625,500.59716796875,16395254
2010-01-13 00:00:00+00:00,444.2785949707031,497.6712951660156,499.22564697265625,488.5279541015625,497.3970031738281,7680088
2010-01-14 00:00:00+00:00,457.787353515625,512.8035278320312,514.220703125,496.482666015625,496.482666015625,12272814
2010-01-15 00:00:00+00:00,453.3184509277344,507.7975158691406,520.666748046875,505.1916809082031,514.6778564453125,9383308
2010-01-18 00:00:00+00:00,448.7271728515625,502.6544189453125,510.40338134765625,499.2027893066406,506.0831604003906,7086096
2010-01-19 00:00:00+00:00,442.8094177246094,496.0255126953125,505.6488342285156,494.951171875,502.88299560546875,6532333
2010-01-20 00:00:00+00:00,439.74847412109375,492.59674072265625,501.5572204589844,490.08233642578125,500.59716796875,9665512
2010-01-21 00:00:00+00:00,430.1780090332031,481.8761901855469,492.3681640625,480.13897705078125,491.4538269042969,9305660
2010-01-22 00:00:00+00:00,430.09649658203125,481.7847595214844,489.62518310546875,470.65277099609375,475.9101867675781,19934782
2010-01-25 00:00:00+00:00,425.2806396484375,476.39019775390625,482.03619384765625,473.9443664550781,479.8646545410156,6696638
2010-01-27 00:00:00+00:00,419.3629150390625,469.76129150390625,480.0246887207031,466.3096923828125,472.71002197265625,12421742
2010-01-28 00:00:00+00:00,423.2808532714844,474.15008544921875,478.4017333984375,468.59552001953125,475.4530029296875,16611729
2010-01-29 00:00:00+00:00,426.9743957519531,478.2874450683594,480.8475646972656,465.4410705566406,472.2071228027344,11666521
2010-02-01 00:00:00+00:00,426.6478271484375,477.9217224121094,482.3105163574219,473.4186096191406,474.3100891113281,6066432
2010-02-02 00:00:00+00:00,419.2608947753906,469.6470031738281,482.92767333984375,468.1840515136719,480.9389953613281,8624499
2010-02-03 00:00:00+00:00,421.974853515625,472.6871643066406,479.293212890625,471.38421630859375,471.38421630859375,7526133
2010-02-04 00:00:00+00:00,415.9346618652344,465.92108154296875,474.5386657714844,463.5666809082031,474.5386657714844,5987301
2010-02-05 00:00:00+00:00,400.650634765625,448.8002014160156,460.7093811035156,445.7372131347656,445.7372131347656,14941438
2010-02-08 00:00:00+00:00,405.8133239746094,454.5833740234375,459.155029296875,445.7372131347656,450.3088684082031,12947466
2010-02-09 00:00:00+00:00,405.3644714355469,454.0804748535156,456.25201416015625,449.25738525390625,454.30908203125,7146015
2010-02-10 00:00:00+00:00,402.0382385253906,450.3545837402344,457.1206359863281,448.9373779296875,457.1206359863281,9130623
2010-02-11 00:00:00+00:00,414.30224609375,464.0924377441406,466.21826171875,451.908935546875,452.2518310546875,11725051
2010-02-15 00:00:00+00:00,412.2004699707031,461.7380065917969,469.5098571777344,460.64080810546875,469.5098571777344,6749308
2010-02-16 00:00:00+00:00,415.3633728027344,465.28106689453125,466.766845703125,459.4521789550781,461.7837219238281,5034128
2010-02-17 00:00:00+00:00,421.40350341796875,472.047119140625,474.4472351074219,467.24688720703125,468.59552001953125,7815061
2010-02-18 00:00:00+00:00,407.22137451171875,456.16058349609375,474.6986999511719,454.8805236816406,470.88134765625,9917057
2010-02-19 00:00:00+00:00,401.26287841796875,449.4859619140625,454.8805236816406,446.7200927734375,454.8805236816406,8877267
2010-02-22 00:00:00+00:00,399.1202087402344,447.0858459472656,457.1663513183594,443.45135498046875,455.0176696777344,6346022
2010-02-23 00:00:00+00:00,398.05914306640625,445.897216796875,449.39453125,443.45135498046875,445.280029296875,6488467
2010-02-24 00:00:00+00:00,399.46710205078125,447.47442626953125,450.6288757324219,441.91986083984375,443.45135498046875,6243794
