Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,,
2010-01-04 00:00:00+00:00,151.9150848388672,170.57000732421875,172.85000610351562,169.2550048828125,170.0,3050490
2010-01-05 00:00:00+00:00,152.04869079589844,170.72000122070312,172.5,170.5,171.0,8386600
2010-01-06 00:00:00+00:00,152.15113830566406,170.8350067138672,172.0,168.80999755859375,171.39999389648438,6639840
2010-01-07 00:00:00+00:00,152.54747009277344,171.27999877929688,176.83999633789062,170.16000366210938,176.83999633789062,6123980
2010-01-08 00:00:00+00:00,152.74786376953125,171.5050048828125,172.33999633789062,170.10000610351562,171.1999969482422,7085900
2010-01-11 00:00:00+00:00,152.1333465576172,170.81500244140625,174.86500549316406,170.25,174.86500549316406,13766610
2010-01-12 00:00:00+00:00,150.9799346923828,169.52000427246094,171.17999267578125,167.86000061035156,170.8000030517578,4907050
2010-01-13 00:00:00+00:00,150.45449829101562,168.92999267578125,169.47999572753906,166.55499267578125,168.4949951171875,10346750
2010-01-14 00:00:00+00:00,149.96461486816406,168.3800048828125,171.3800048828125,167.0,171.0,10172640
2010-01-15 00:00:00+00:00,150.88641357421875,169.4149932861328,169.89999389648438,167.10000610351562,169.83999633789062,11581730
2010-01-18 00:00:00+00:00,157.34349060058594,176.6649932861328,177.8000030517578,168.2100067138672,169.0,23501460
2010-01-19 00:00:00+00:00,158.46124267578125,177.9199981689453,178.8800048828125,175.2899932861328,176.5,16664220
2010-01-20 00:00:00+00:00,156.40391540527344,175.61000061035156,179.0,174.3000030517578,178.5,13652110
2010-01-21 00:00:00+00:00,152.4450225830078,171.1649932861328,176.08999633789062,170.50999450683594,176.08999633789062,12523470
2010-01-22 00:00:00+00:00,149.36790466308594,167.7100067138672,170.0,165.39999389648438,169.60000610351562,9473700
2010-01-25 00:00:00+00:00,147.55101013183594,165.6699981689453,167.7899932861328,163.1300048828125,166.0,6028790
2010-01-27 00:00:00+00:00,142.2517852783203,159.72000122070312,166.11000061035156,158.69000244140625,166.11000061035156,12107790
2010-01-28 00:00:00+00:00,141.89993286132812,159.3249969482422,161.89999389648438,157.67999267578125,161.0,17432230
2010-01-29 00:00:00+00:00,145.26654052734375,163.10499572753906,163.6999969482422,155.25,158.0,16435170
2010-02-01 00:00:00+00:00,142.47886657714844,159.97500610351562,162.8000030517578,158.5,162.8000030517578,7517330
2010-02-02 00:00:00+00:00,140.6396942138672,157.91000366210938,161.49000549316406,157.1999969482422,160.6999969482422,10334700
2010-02-03 00:00:00+00:00,144.5272979736328,162.27499389648438,163.24000549316406,157.8000030517578,160.0,7727670
2010-02-04 00:00:00+00:00,143.99293518066406,161.6750030517578,162.49000549316406,158.5500030517578,161.8000030517578,8605240
2010-02-05 00:00:00+00:00,140.12759399414062,157.3350067138672,159.8000030517578,156.5,159.8000030517578,9346940
2010-02-08 00:00:00+00:00,139.59765625,156.74000549316406,158.88499450683594,154.89999389648438,158.5,7590600
2010-02-09 00:00:00+00:00,139.97616577148438,157.1649932861328,157.7899932861328,155.14999389648438,156.67999267578125,11973750
2010-02-10 00:00:00+00:00,141.92665100097656,159.35499572753906,161.7449951171875,156.39999389648438,157.5,13866680
2010-02-11 00:00:00+00:00,142.32298278808594,159.8000030517578,163.3000030517578,159.0,160.39999389648438,7269690
2010-02-15 00:00:00+00:00,143.73019409179688,161.3800048828125,161.97000122070312,158.25,159.6999969482422,4802490
2010-02-16 00:00:00+00:00,143.0711212158203,160.63999938964844,162.27000427246094,159.0,160.5,7174850
2010-02-17 00:00:00+00:00,147.4842071533203,165.59500122070312,166.09500122070312,161.49000549316406,161.8000030517578,12398340
2010-02-18 00:00:00+00:00,149.96017456054688,168.375,169.0,165.0749969482422,166.49000549316406,10004420
2010-02-19 00:00:00+00:00,150.86415100097656,169.38999938964844,170.0,165.61000061035156,167.0,7345990
2010-02-22 00:00:00+00:00,151.10462951660156,169.66000366210938,171.97000122070312,169.0,170.10000610351562,6640170
2010-02-23 00:00:00+00:00,151.4965362548828,170.10000610351562,170.88499450683594,168.23500061035156,168.5050048828125,6472890
2010-02-24 00:00:00+00:00,151.4519805908203,170.0500030517578,171.0,168.75,169.0,5605690
2010-02-25 00:00:00+00:00,150.6103057861328,169.10499572753906,170.39999389648438,168.1999969482422,170.10000610351562,5836970
2010-02-26 00:00:00+00:00,151.83494567871094,170.47999572753906,173.47500610351562,168.0,169.0,9351030
2010-03-02 00:00:00+00:00,155.41079711914062,174.4949951171875,175.60000610351562,170.60000610351562,172.39999389648438,7714650
2010-03-03 00:00:00+00:00,158.234130859375,177.6649932861328,178.10000610351562,174.2550048828125,174.2550048828125,11147960
2010-03-04 00:00:00+00:00,158.6349334716797,178.11500549316406,178.6999969482422,175.30999755859375,177.5,13514420
2010-03-05 00:00:00+00:00,158.8887481689453,178.39999389648438,179.5,177.10000610351562,178.55499267578125,10449650
2010-03-08 00:00:00+00:00,158.9065399169922,178.4199981689453,181.0,177.2899932861328,181.0,7372960
2010-03-09 00:00:00+00:00,161.31124877929688,181.1199951171875,181.5,177.5,177.5,12397690
2010-03-10 00:00:00+00:00,161.6007080078125,181.44500732421875,181.99000549316406,172.99000549316406,181.1999969482422,14960560
2010-03-11 00:00:00+00:00,162.71401977539062,182.69500732421875,183.5,180.30999755859375,181.60000610351562,7745230
2010-03-12 00:00:00+00:00,160.4250946044922,180.125,183.0399932861328,178.63499450683594,182.6999969482422,7472440
2010-03-15 00:00:00+00:00,161.43150329589844,181.2550048828125,182.0,178.0,178.0,7512960
2010-03-16 00:00:00+00:00,160.7234649658203,180.4600067138672,180.99000549316406,176.39999389648438,180.5,10436250
2010-03-17 00:00:00+00:00,160.99957275390625,180.77000427246094,182.47999572753906,179.80999755859375,180.4600067138672,4794840
2010-03-18 00:00:00+00:00,160.39389038085938,180.08999633789062,181.24000549316406,179.0500030517578,181.24000549316406,3501970
2010-03-19 00:00:00+00:00,162.0816650390625,181.98500061035156,182.47999572753906,179.76499938964844,181.47999572753906,6339840
2010-03-22 00:00:00+00:00,163.61798095703125,183.7100067138672,185.5,179.8000030517578,180.1999969482422,15305610
2010-03-23 00:00:00+00:00,167.79507446289062,188.39999389648438,189.0,183.5,183.5,10154380
2010-03-25 00:00:00+00:00,171.54910278320312,192.61500549316406,193.0,187.02000427246094,188.0,23296400
2010-03-26 00:00:00+00:00,173.80239868164062,195.14500427246094,196.55999755859375,191.30999755859375,193.10000610351562,11552860
2010-03-29 00:00:00+00:00,175.01364135742188,196.5050048828125,199.0,162.88499450683594,162.88499450683594,13226710
2010-03-30 00:00:00+00:00,169.83013916015625,190.68499755859375,196.99000549316406,190.13999938964844,196.5,9369980
2010-03-31 00:00:00+00:00,172.2036590576172,193.35000610351562,194.2899932861328,189.72500610351562,190.0,6826080
2010-04-01 00:00:00+00:00,172.71578979492188,193.9250030517578,195.0,192.61000061035156,195.0,7409220
2010-04-05 00:00:00+00:00,173.53964233398438,194.85000610351562,195.9600067138672,192.44000244140625,195.8800048828125,7123840
2010-04-06 00:00:00+00:00,172.15023803710938,193.2899932861328,195.0,192.5399932861328,195.0,4421440
2010-04-07 00:00:00+00:00,172.04782104492188,193.1750030517578,194.7949981689453,192.60000610351562,194.0,5378050
2010-04-08 00:00:00+00:00,169.46945190429688,190.27999877929688,192.99000549316406,189.3800048828125,192.99000549316406,6238830
2010-04-09 00:00:00+00:00,173.61534118652344,194.93499755859375,195.6999969482422,189.0500030517578,189.0500030517578,6207650
2010-04-12 00:00:00+00:00,174.0472869873047,195.4199981689453,196.7899932861328,193.8699951171875,193.8699951171875,4570640
2010-04-13 00:00:00+00:00,173.82464599609375,195.1699981689453,196.2899932861328,193.10000610351562,195.0,6341300
2010-04-15 00:00:00+00:00,174.3011474609375,195.7050018310547,197.49000549316406,194.4199981689453,195.5,9547360
2010-04-16 00:00:00+00:00,174.94239807128906,196.4250030517578,197.44000244140625,192.60000610351562,194.5,5232560
2010-04-19 00:00:00+00:00,172.25711059570312,193.41000366210938,195.8800048828125,192.60000610351562,195.0,6120830
2010-04-20 00:00:00+00:00,173.1878662109375,194.4550018310547,195.69500732421875,192.89999389648438,192.89999389648438,5439320
2010-04-21 00:00:00+00:00,172.8716583251953,194.10000610351562,196.0,193.5,194.89999389648438,3944500
2010-04-22 00:00:00+00:00,172.2615966796875,193.4149932861328,197.0,190.80499267578125,193.8800048828125,6895110
2010-04-23 00:00:00+00:00,173.83355712890625,195.17999267578125,195.7050018310547,192.86500549316406,193.5,5317060
2010-04-26 00:00:00+00:00,177.20016479492188,198.9600067138672,199.69000244140625,195.77000427246094,195.77000427246094,7898280
2010-04-27 00:00:00+00:00,176.3050994873047,197.9550018310547,199.60000610351562,196.77999877929688,198.89999389648438,4484470
2010-04-28 00:00:00+00:00,175.28973388671875,196.81500244140625,198.6750030517578,195.8000030517578,195.8000030517578,5711770
2010-04-29 00:00:00+00:00,176.85723876953125,198.5749969482422,199.5,194.64500427246094,197.19000244140625,9396450
2010-04-30 00:00:00+00:00,178.16648864746094,200.0449981689453,201.0,198.3000030517578,199.80499267578125,7109610
2010-05-03 00:00:00+00:00,175.43666076660156,196.97999572753906,198.5,196.2100067138672,198.5,5007070
2010-05-04 00:00:00+00:00,172.51541137695312,193.6999969482422,198.47999572753906,193.22000122070312,198.47999572753906,4588960
2010-05-05 00:00:00+00:00,170.67626953125,191.63499450683594,193.3699951171875,188.00999450683594,193.1999969482422,8014270
2010-05-06 00:00:00+00:00,168.8192901611328,189.5500030517578,191.60000610351562,187.6999969482422,190.5,5261230
2010-05-07 00:00:00+00:00,164.59324645996094,184.80499267578125,187.5,183.60000610351562,187.10000610351562,9785810
2010-05-10 00:00:00+00:00,172.2660369873047,193.4199981689453,193.8000030517578,183.0,186.3249969482422,6426540
2010-05-11 00:00:00+00:00,173.5218505859375,194.8300018310547,195.5,191.3249969482422,193.8000030517578,6964650
2010-05-12 00:00:00+00:00,175.8909149169922,197.49000549316406,198.10000610351562,194.89999389648438,194.89999389648438,6870820
2010-05-13 00:00:00+00:00,175.04037475585938,196.53500366210938,199.5,195.02000427246094,198.1199951171875,6372190
2010-05-14 00:00:00+00:00,173.82908630371094,195.1750030517578,197.3000030517578,194.22500610351562,196.39999389648438,4700150
2010-05-17 00:00:00+00:00,171.78953552246094,192.88499450683594,194.67999267578125,191.4499969482422,194.1999969482422,6603600
2010-05-18 00:00:00+00:00,168.84600830078125,189.5800018310547,192.5,189.02000427246094,191.8000030517578,6121560
2010-05-19 00:00:00+00:00,166.4190216064453,186.85499572753906,188.8000030517578,184.16000366210938,187.89999389648438,9090080
2010-05-20 00:00:00+00:00,164.8515167236328,185.09500122070312,187.63999938964844,183.6300048828125,187.39999389648438,3389000
2010-05-21 00:00:00+00:00,162.67835998535156,182.65499877929688,185.0,180.11000061035156,182.0,5498620
2010-05-24 00:00:00+00:00,162.500244140625,182.4550018310547,186.75,181.10499572753906,183.52000427246094,4810910
2010-05-25 00:00:00+00:00,160.64773559570312,180.375,182.0,178.5,181.17999267578125,5534350
2010-05-26 00:00:00+00:00,162.78524780273438,182.77499389648438,185.3249969482422,181.22999572753906,181.27999877929688,7001390
2010-05-27 00:00:00+00:00,168.9172821044922,189.66000366210938,190.6999969482422,181.10000610351562,181.5,11309860
2010-05-28 00:00:00+00:00,168.93504333496094,189.67999267578125,191.39999389648438,188.52499389648438,189.66000366210938,5879250
2010-05-31 00:00:00+00:00,168.19140625,188.84500122070312,189.86000061035156,186.5,189.60000610351562,4384110
2010-06-01 00:00:00+00:00,165.2211151123047,185.50999450683594,189.0,183.8000030517578,188.97000122070312,5682730
2010-06-02 00:00:00+00:00,165.03857421875,185.30499267578125,186.27499389648438,182.8000030517578,184.8000030517578,9451670
2010-06-03 00:00:00+00:00,169.71884155273438,190.55999755859375,191.0,186.41000366210938,186.41000366210938,6796890
2010-06-04 00:00:00+00:00,167.9464874267578,188.57000732421875,190.97999572753906,188.00999450683594,190.60000610351562,5094350
2010-06-07 00:00:00+00:00,167.1404571533203,187.6649932861328,189.48500061035156,180.8350067138672,186.6999969482422,9619130
2010-06-08 00:00:00+00:00,165.89805603027344,186.27000427246094,189.6999969482422,185.3000030517578,188.0,5671140
2010-06-09 00:00:00+00:00,167.5189666748047,188.08999633789062,189.55999755859375,185.15499877929688,186.0,5792340
