,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9
53,0.015317286652078774,0.013853342162448207,0.001387755198244745,0.01342748394319988,4.581141184899629e-05,0.01634523728648264,0.014562218190050257,0.009022190129943803,0.022372673743267787,0.021940551916969656
54,0.028017241379310345,-0.013895006732206373,-0.005724270992861358,0.016494221279232137,0.008245921029269828,-0.005269378541774132,-0.001322024942457507,0.014616869305787678,0.013135003541490256,-0.013517844830353003
55,0.005031433745250262,-0.020974176357006897,-0.015877796230238477,0.003325131450661657,-0.006497338735913055,0.01901523201671262,0.01815429475479691,0.0053826085146542555,0.006969179741095156,0.006609768924478516
56,0.008969583573827426,-0.026705614376334882,-0.014717669840965815,-0.007821254815211579,-0.004710497267051901,-0.01601607525068679,-0.0013000862898159397,0.007558298574510157,-0.029617603519511183,-0.004324179515976926
57,-0.009510039254550916,-0.01064639969921241,-0.024187469482421876,-0.00040081206236358425,-0.012773977863378777,-0.003939457100068736,-0.02157337891048673,-0.00760573833476091,0.013975973878610824,0.005468867270738396
58,-0.03819665639201208,0.020833731920438872,0.03477866205062169,-0.0017376846697868848,0.016569724305220173,0.012171627150953894,0.0036114690637554024,0.00015744987243652752,0.0029738656844641937,-0.033754621032287935
59,-0.0056423082786747685,0.0028085154701022468,-0.005508804498981677,0.026109661427921142,0.030996659041273945,-0.0026352677459816867,0.0030302567915482955,0.034325275817648014,0.0047699009266532425,0.04652315831395849
60,0.003491871548040408,-0.009970295061037665,-0.009086933484555564,0.020356282531576047,-0.0023980132881454333,0.0034621931032239204,0.005475877167203375,0.0126351324649061,-0.00800622411350628,0.0012656269519293177
61,-0.021313588632327952,-0.002828854314002829,0.0025124050382124325,0.007289484133318357,0.005786990812323012,-0.0036621370770618215,0.01201876788072183,-0.010473007014134077,-0.0005949104370073447,0.012482228129028999
62,-0.010222235785590278,0.007565011820330969,0.0017543066668471604,-0.0019679410652949456,-0.020492114226773033,-0.012211444103133323,-0.006309137010562797,-0.02658636228565911,-0.01498643316539911,-0.02340824207529343
63,-0.006061925744167453,0.00467384370600657,-0.009819296392806669,-0.00019076883801512828,0.016402285825699275,0.00913345409352907,0.0056022408963585435,0.017896165582645934,0.02446394160794663,-0.015979547840977625
64,0.014230828143782666,0.0025783374225657207,0.008211218040006556,-0.025701395627321724,0.0023561760979591874,-0.021545037960416576,0.007985149585436977,-0.013952737854213243,0.0024880119856660454,0.0009743732146342939
65,-0.0042316122416133075,0.036823003649324865,0.028505200721623547,0.0028730162677522036,-0.005721396687767021,-0.004453743428450888,-0.01031688664707256,-0.023272685639874446,-0.0012792958875368985,-0.0038935890752300212
66,0.008499189758653125,0.007081561524159295,0.0010355566137246683,-0.02981968103399013,-0.026942583059584697,-0.01642415717134608,-0.021779563953684064,-0.025684620518569977,0.002741218768912725,-0.009120552860514473
67,0.006875152241025115,-0.004640205435056731,-0.008032172962206114,-0.026910929630858747,-0.005913648394971783,0.001272216060952454,0.024167394979826604,0.004847532864033034,0.003679012871243204,0.0019724491596220064
68,-0.009911894273127754,-0.013160795390972558,-0.003864511683541504,-0.0003448275862068965,-0.020705520716972136,0.0014929959539390855,-0.01579335754439976,-0.002872835649909808,-0.015349366642768935,0.003608964086441389
69,0.013570647616275027,-0.008939225403756034,-0.027649500424303138,0.009037582329035874,0.0013184780945413926,0.007961490177834811,-0.006229976079968384,0.014351001030839227,0.0054030202634758355,-0.004576729963744586
70,0.022168582019774667,-0.00544498125999405,-0.005699810006333122,0.015451918476125806,-0.00855907413674352,-0.006985988006759195,-0.0028495441885882052,0.020257186801566462,-0.0018255931922362579,0.003940900394379165
71,0.019325745681962676,0.0021935708599174,0.001210206633160828,-0.0006059132597196394,0.020538896278532632,-0.003485885731360151,0.006858519275304874,-0.008456782079849458,-0.0035291746308214324,-0.008505044387195735
72,0.007373077543704681,0.0031452505647727984,-0.007315986908446491,0.005052886716483875,0.01157330085053268,0.028811336817554576,0.010217527385050435,0.03586381380354709,0.009125452787609624,-0.016166309361688343
73,0.010037615371056598,0.004400520807080871,0.00628039387623851,0.014009854980342573,-0.015576165947345004,0.0014836568524809058,0.0016857261496243362,-0.017950340938022055,0.01936681104586893,-0.002682772537429764
74,0.004761879488548137,-0.0005476551330768993,0.0028022064392363944,-0.005619091871732478,-0.009334934302140052,0.005895063612196181,0.00804039482032005,-0.013747817241419697,-0.005051290957472876,0.003026209348014075
75,-0.0028848010131861347,-0.013863249319180796,-0.021592785804120173,-0.021140757738383236,-0.04146049264881358,-0.02264432196774302,0.0014839321212290009,-0.02904060367020481,-0.005758881458430505,-0.015085395176169764
76,-0.026245054452655972,0.0035746998865530655,-0.013695946981897446,-0.010051649404185957,0.01749811665454851,0.004332465345666409,-0.010372218093578293,0.030017893666131428,0.008942379823712397,0.00867930238725476
77,0.017826811712376756,0.010704464885797352,0.007436688929335308,0.013378156096744745,-0.0014008585732628526,0.00969017738295239,-0.004866191305283551,0.0051739952748424125,0.007402750816036901,0.007423623097361655
78,-0.025229370203352315,-0.01579533683052914,0.0018290610585986922,0.0,-0.00952984964256121,-0.014333908567157593,-0.0033854020485634124,-0.015809625066890945,-0.015321564995180451,-0.005191735822704972
79,-0.005989278701537433,-0.010668299766902723,-0.007563886131065916,-0.008462528066213993,-0.0025396753774660913,-0.026729096671440706,-0.010001864227241525,-0.02316155130529499,-0.01665143085815546,-0.02693600659071895
80,-0.015493892872599129,0.010070738195420561,0.006241787122207621,0.01932271562192475,-0.0004896300730398635,-0.0067769766802440205,-0.0005718991747165067,-0.0126201377509241,-0.010660828466393994,0.025259573586594183
81,0.014863361296106558,-0.012940994302357966,0.001762945590515834,0.0046218931617813055,-0.012540997175039812,-0.0077656064433704545,-0.011825285318698866,-0.0008853440866156833,-0.010880014166743172,-0.014681073544789125
82,0.010553574290093282,-0.01553704877632561,-0.03350274017704731,-0.0500734065950523,0.024755623649823314,-0.006254504860617566,0.00038601998026694843,-0.02907455564363445,-0.0250330271674061,-0.015242431440373816
83,0.01001701101273478,0.022488813389935157,0.03891283333681839,0.06815477011589782,0.0451200685635174,0.01940889700022762,0.010225714678360734,0.051905043509263116,0.04661673566513477,0.024000054648902005
84,-0.00042199133156521564,-0.005587304796760705,-0.01811101876927134,-0.01912215581715796,-0.010746713966151743,-0.0016486061913157366,-0.00859434723037229,-0.005964646074852231,0.007289854593410699,-0.032948339482545996
85,0.006966408503123462,0.007873701464577656,0.004165046231528956,0.02967779880567848,0.014188083345315421,0.012724629909509969,0.021190552448731526,-0.0020183353183410315,0.013652946861931338,-0.08236743319417013
86,-0.0012578744308503669,0.009117332892216605,0.008097917282315781,0.010605106589541315,-0.01029596523564552,0.004539965500442045,0.005470712062154999,0.013391679208148972,-0.00483569702005879,-0.010909112353974336
87,-0.01805207013790243,-0.020046930864034918,-0.002285788996611018,-0.02388469483680238,-0.026264226593610798,-0.026511771796274248,0.006191317898138224,-0.017206095170152987,-0.006919890019641124,0.023800343105904512
88,0.02629332755773909,-0.013405409704974561,-0.023695720579231923,0.03482393518566974,-0.025966586464920803,0.050707828310923464,-0.007458483744652026,-0.010921411161284261,-0.0117331036716551,0.007938003244933056
89,0.0,0.004911366230053086,-0.014280957980640295,-0.0014021358648024218,0.0039840815352783065,0.033698401917975324,0.009393227935606248,-0.013206074593142707,-0.017134524560769394,0.004875289752875433
90,-0.027910838838013194,-0.01002200441388281,-0.018500851635992993,-0.050548934627251595,-0.02150693203176344,-0.016525708085480782,-0.03517589523763923,-0.07281831408847475,-0.01437391115727507,-0.030789290712259988
91,0.015427429828862239,-0.0008068454107829889,0.01178101178101178,0.007730572861478011,0.0013017202171842041,0.005203222862538409,0.012345667020556362,0.008733137714088759,-0.00941903907884945,0.002117786617335744
92,-0.026376873097682333,-0.0073055849274247815,-0.015479435332833904,-0.012407428382931913,-0.004400228095690709,-0.020431101826675298,0.033917688544682245,0.003787625361529315,-0.01318243294154036,0.02286266249351971
93,0.004334633780789998,0.007223744492592234,-0.0015305921836785354,0.00033772374197906115,0.02722116294719428,0.014205286660137227,-0.011979386630432527,-0.003234285761391704,-0.0010949437441011127,-0.0005635039361640353
94,-0.004963288354040263,-0.025765267849615227,-0.025153272585092416,-0.020391594309166105,-0.03618052376105225,-0.04468549665255046,-0.028166341809005898,-0.02734049144321821,-0.011400081171688994,-0.0054501062701995
95,0.0043374538571378934,0.034597832897714384,0.05496392377668156,0.024813894946501266,0.022726149097440796,0.03160084841801902,0.03301337030119004,0.04744554081742694,0.013305579467688842,-0.003590289435132957
96,0.006262133142438669,0.008508059141448055,0.005216769086636179,0.016545584327446624,0.014086598123835344,0.013123972967926447,0.025269457125608075,0.010675266329758973,0.037669320178034656,-0.011378760699836647
97,0.014377708598779506,0.012900241078871822,0.012064450362706066,0.004896138874241008,0.014086563558403948,-0.0014120316427286778,0.026458872821256894,0.009278681424036496,0.00010539393275287826,0.0001918125467230486
98,0.0035963224995826187,-0.007264356580544889,-0.010322323023448215,-0.001119352901982879,0.008633590607786748,0.0029509862062164563,0.0,0.004105280585898006,-0.0044021061119786644,0.008438847885517988
99,-0.014333869899780246,-0.012659857917136945,-0.005181314378825068,-0.0038890149027810644,-0.03352142412297096,-0.023140334879799256,-0.0007062039018695007,-0.034953302842056236,-0.01766002114066851,-0.022441973875162727
100,0.016894768591460416,0.00605860565552967,0.020359831634788488,-0.0016543145055433269,0.0004947659509338823,0.023814052121116754,-0.00600713706924015,0.0051911382886710355,-0.0011050716248451687,0.051945522074845846
101,0.039116732078897216,0.02187292869993372,0.014849204119365264,0.006893368297642174,0.019534118700028344,0.021574526843585563,0.01493069591146886,0.014009309981328226,0.028358679423208612,0.01146656272654446
102,0.01882207585122023,0.011471442243096739,-0.00013068994643466422,-0.009742562698747965,0.00038810182009586434,0.0031498150722634928,0.018739049446895605,0.01375719811400938,-0.010442854008555044,0.010422401510519173
103,-0.0025824151941409644,-0.020997105059958693,-0.01580972884551801,0.0029914244857637117,-0.022740559394249685,-0.01901909564512319,-0.010830278034189447,-0.02760296104914204,-0.004799353040963176,-0.028592117099907395
104,0.00139410810783542,-0.006419217700906454,-0.004049104272112513,-0.01922057201848854,-0.011262658128277866,-0.007803946758976293,0.006951659154616957,-0.02903969849596855,-0.007433400280173379,-0.03744410124247216
105,-0.0073587545331775485,-0.011132058326662272,-0.022860602685953624,-0.0013515339464840732,0.010688441454921309,0.009432198923830615,-0.04176734070274388,0.008623828704820116,0.009770720049845213,0.05302885633042998
106,0.00981765946015255,0.007847805877995256,0.02380466884607542,0.007037421843365737,0.008241924868416422,0.018049028016726105,0.008825637470133435,0.005457485253492149,0.018741077271015538,0.04833669787083835
107,0.002976190476190476,-0.005594318215480687,0.01145899478472685,0.020494557855604646,0.030580570093693273,0.00278041344074521,0.005356186482837621,0.020445084747341188,0.0157346726676685,-0.041023835756959816
108,0.010682480507387487,0.04396081054594697,0.02884998698248964,0.014025185693651491,0.016341723677538205,0.0160102784946329,0.016160578068299056,0.00904259139410759,0.013795393779136971,-0.016087744739424776
109,0.018398892168295756,-0.00426010471449929,-0.019078136253601153,0.0008441875507305195,0.0024447509754775454,0.0120606046977853,0.019573516588132705,0.00755580412991508,-0.0046879509429725045,0.0016722308077398887
110,-0.016336729193586322,0.012688759933975703,0.01135623611053793,-0.007655906348083726,-0.007644656288827124,-0.0018846765270411183,-0.0027425019618163566,0.01935818014470019,0.006186650754451128,-0.01261365866134838
111,-0.011332528197157632,-0.0016428846854690394,0.000645327836703068,0.010526299827353711,0.012713282224113599,0.032419226201741334,0.01031282222160152,0.008098087935772009,0.010146529319415754,0.0035694440777870617
112,0.018774703557312252,0.00772188464529168,0.010189635674510127,0.00032349896991325315,-0.015913802030276578,0.012099026261698573,0.00340254380470453,-0.016462021329071888,-0.0022043106059859005,-0.00804939996033267
113,0.0038797284190106693,0.005240147122287186,0.005745658745994081,0.026324347639138327,0.010717514889411979,0.02104537037510737,0.014242053438668129,0.03508570886836915,0.0035898797231706135,-0.0003774629505448771
114,0.011594202898550725,-0.012032258849029693,-0.011489129938708369,-6.308145523686086e-05,-0.001736042814621898,-0.00609906166613807,0.00902709682474844,-0.009113208831816625,-0.00590335797188065,-0.010760765415965969
115,0.01700100174606017,0.011076542684419204,0.009824649250685994,-0.011659419278570355,-0.004794123158011915,-0.0329288113612168,0.0034791101334969636,0.009869934820101806,0.005888116344147603,0.00782437350310763
116,0.01765582822662614,0.008917862986998482,-0.01634233217020076,-0.035709732013543716,-0.006281298515023351,0.015070371973146191,0.009575702867911786,-0.0163260908286535,0.0014259095039868667,-0.003029675637928787
117,-0.0171649833933227,-0.015942183292034902,-0.019328996019240534,-0.007141864241857122,0.010360746383380167,-0.018167621298048803,-0.014063787928228943,-0.032911840506045335,-0.026953458102290297,-0.0007597366949286401
118,0.0018779342723004694,0.011268333289533278,0.008239947264337508,0.01631810283842335,0.025589186259631632,0.019214364479141256,-0.012605698880783348,0.01587768306321033,0.001566030526666196,0.008933645148241343
119,-0.015370219694529053,-0.005500160616545034,-0.014318420669540699,-0.024116946221464295,-0.020822840707068857,0.0021752519761979224,-0.004367556005689404,-0.025110646386695874,-0.02373509360215042,0.0015071641971377914
120,0.018655983287079615,-0.000912834487857029,-0.0037144969996175787,0.03545769236034606,0.020984616396732207,0.006762052104044223,0.03070692937734486,0.015796345758235478,0.007666411659112055,-0.011286720537436313
121,0.018501261195577365,-0.008581136213498746,-0.02529960053262317,-0.0010376649332666731,-0.012478792808147334,-0.008181518104711892,-0.008020942781863357,-0.023500093107475636,-0.006044754769226512,0.008561657514629988
122,-0.015045893957855504,-0.014293217733764832,0.016120201902962775,-0.013893412799891711,-0.006782803236557683,-0.0045425800188938015,-0.0014851636225634282,-0.0016638055567634762,0.0028572829676511923,-0.0013204622333237348
123,-0.008383010622823534,0.005847828110678277,-0.00645333136830434,0.00480606138684378,-0.0006081184373416944,0.0027155945808059897,-0.0013220753678279814,0.0006547629156830404,0.0012285365075804554,0.010389107338076192
124,0.00450878164400026,0.015181668055064748,0.027266609491288903,0.0032106044888155533,0.005242011323709243,0.004941731083575168,0.0024822108099038453,0.02165114327828564,0.0254803128402245,0.015329925909420087
125,0.0009351037751732915,-0.0012028643634996148,0.007179017317534114,-0.018352802582459648,-0.018949641649926425,-0.007140014719555834,-0.002971307859820342,-0.014671633792455655,-0.013594695783710543,0.01693978662694693
126,-0.004297435987499654,0.016805967466522874,0.015956071928568908,0.011377229265427478,0.003369590706339229,0.018496177788093482,0.0038080026944394825,0.01902626110395,0.004335991406622833,0.017381856853486075
127,-0.015199917902049173,0.016015573211286903,-0.0030252003383962603,0.004670729359890125,0.0005202765125370916,0.00123633170181919,-0.009236361428983665,0.015771807148968458,0.029320996852095545,0.09859412782279939
128,-0.0009527439246001807,0.007690115227270893,0.022273871428887797,-0.004910948297402041,-0.0013237146640988045,0.002195200644896243,-0.0013318354471086743,0.020036493573861832,0.02331800559259112,-0.009557797848093975
129,-0.008964356888154558,-0.03423802813885405,-0.021535919578222946,0.0019082874957166548,0.01708877591183914,0.006954553815578099,-0.002833800648072513,0.006715558154334599,0.011271304379420094,-0.0191363498711904
130,-0.008467982266443607,-0.01925452673862519,0.0,-0.008406624827960308,-0.003583751002658034,0.024471816746361136,-0.0020059875061582302,-0.009116662167802082,0.006634339184124705,0.005836172502538031
131,0.02232142804254975,0.00608851795803049,0.00961718316282255,0.007749338186176544,0.0028026045227060106,-0.005308294485323679,0.005360128891527953,-0.01054698619401042,-0.011359873079175728,-0.011936268794408334
132,0.010632191866622369,0.006305226021164397,0.0659123519208711,0.02983899074207197,-0.009781577215973891,-0.0017344134196372448,-0.005831414989312111,0.02330325156426595,-0.011466063693202603,0.0015100012442255718
133,-0.0058237378490100505,-0.002358678007967231,-0.00833684640256098,0.01123235389093759,-0.006491371684958877,0.012669795738187262,-0.023462325979604313,-0.0026041904010817777,0.004364988700062257,-0.0031831379913464393
134,-0.007369660476380998,-0.0038983013656524197,0.0006652809784052792,-0.012622278321236984,-0.0029354465969830745,0.005120607179767944,0.00034322454788473437,-0.014665815296100542,-0.0016846996339261698,0.0005042176727042276
135,-0.00342659020521082,0.004348377665517822,0.019038984587488667,0.003451597580097475,0.005175913411494531,0.00606613795443833,0.0030879610669215297,0.017759460195533767,-0.005551798826407766,-0.008903090877940934
136,0.00210119500656638,-0.0061876149398406265,0.0008303822147464413,-0.019682797588079146,0.0005668772631256557,0.006134016660729396,0.018299978250940305,0.006758311651276846,0.011903364476610119,0.024067794781416147
137,-0.0013342569661639974,0.011599183580277728,-0.0052151527206364436,0.0003248862897985705,0.0013692402651694323,0.005473996680957976,0.01326845810597314,0.004566973769870145,-0.009065526493291919,0.03872889326372207
138,0.0,0.006459832516435432,0.011855132076429426,-0.00785967884763722,-0.006931011052880922,-0.009237053692819491,0.0034808400149021683,0.004217541866745167,0.006524094118869304,0.021032524587078865
139,-0.005917229388490441,0.008682664365636122,-0.00011772220893435384,0.004124608260517255,0.00037982014071093813,-0.02932367445888957,0.005120541029166744,0.008181495595008872,0.007261514774826709,0.007022483190977132
140,-0.030913932341215127,0.0011665896391270557,0.0062415210982604535,-0.0016300450411371474,-0.030612259122487308,-0.021463249644362095,0.010188984558280614,-0.016608957640688055,0.009338145940414825,-0.00201456075313256
